mapping	target_segment_id	target_title	target_type	rank	score	lexical_overlap	candidate_segment_id	candidate_title	candidate_type	video_start	video_end	video_start_seconds	video_end_seconds	youtube_start_corrected	candidate_text
key_points_to_vtt_windows	key_point:055	⚠️ Key problems and proposed solutions	key_point	3	0.528116	0.375	vtt:ngram:3:0007	process happens in multiple stages, but those stages are aware of the semantic r	vtt_ngram_3	00:02:47.665	00:04:20.369	167.665	260.369	00:34:46.665	process happens in multiple stages, but those stages are aware of the semantic relationships between the nodes They use those relationships to find a good non-overlapping position for the nodes That gets us something a bit like this It has no overlap, which i
key_points_to_vtt_windows	key_point:056	⚠️ Key problems and proposed solutions	key_point	1	0.628537	0.461538	vtt:ngram:3:0005	added When we add that dimension, we then have to decide what to do about overla	vtt_ngram_3	00:01:42.557	00:03:15.272	102.557	195.272	00:33:41.557	added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect: if one node is too close to another node the nodes push themselves apart But then we have to tweak all kinds of fiddly
key_points_to_vtt_windows	key_point:056	⚠️ Key problems and proposed solutions	key_point	2	0.598717	0.461538	vtt:ngram:3:0004	two-dimensional space That should not be surprising, but it is really annoying T	vtt_ngram_3	00:01:18.504	00:02:45.924	78.504	165.924	00:33:17.504	two-dimensional space That should not be surprising, but it is really annoying The reason this happens is that each item is mathematically just a point It does not have any dimension in the two-dimensional representation unless that dimension is deliberately
key_points_to_vtt_windows	key_point:056	⚠️ Key problems and proposed solutions	key_point	3	0.587143	0.307692	vtt:ngram:3:0006	But then we have to tweak all kinds of fiddly variables to keep the semantic int	vtt_ngram_3	00:02:06.681	00:03:49.380	126.681	229.38	00:34:05.681	But then we have to tweak all kinds of fiddly variables to keep the semantic integrity authentic It is also a bit of a kludge to switch to a different kind of algorithm at presentation time without any consideration of the semantic embeddings themselves I hav
key_points_to_vtt_windows	key_point:057	⚠️ Key problems and proposed solutions	key_point	1	0.667384	0.769231	vtt:ngram:3:0023	Another common problem is that the orientation can flip around whenever one of t	vtt_ngram_3	00:10:07.891	00:11:30.362	607.891	690.362	00:42:06.891	Another common problem is that the orientation can flip around whenever one of these maps is regenerated There are different ways of doing dimensionality reduction and they are often based on a random seed or on other stochastic things, that make it hard to k
key_points_to_vtt_windows	key_point:057	⚠️ Key problems and proposed solutions	key_point	2	0.628451	0.769231	vtt:ngram:3:0022	It is also sometimes useful to do drag and-drop image-collage work People often 	vtt_ngram_3	00:09:28.875	00:11:08.591	568.875	668.591	00:41:27.875	It is also sometimes useful to do drag and-drop image-collage work People often prefer paper for this kind of reason It is a real pain, when working digitally to lose the ability to arrange things freely So yes, I think that would be powerful Another common p
key_points_to_vtt_windows	key_point:057	⚠️ Key problems and proposed solutions	key_point	3	0.571536	0.384615	vtt:ngram:3:0024	I perform a rotation that anchors two points When I regenerate the map, the enti	vtt_ngram_3	00:10:36.123	00:11:49.545	636.123	709.545	00:42:35.123	I perform a rotation that anchors two points When I regenerate the map, the entire map coheres which is really nice, especially for adding or removing points We have time for maybe two more questions If anybody in the audience has something they would like to
key_points_to_vtt_windows	key_point:058	⚠️ Key problems and proposed solutions	key_point	1	0.640052	0.5625	vtt:ngram:3:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_ngram_3	00:05:54.978	00:07:20.445	354.978	440.445	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was loosely related to some people in this area thro
key_points_to_vtt_windows	key_point:058	⚠️ Key problems and proposed solutions	key_point	2	0.593038	0.5	vtt:ngram:3:0012	That probably helps a little bit What would be more useful is a zoomable user in	vtt_ngram_3	00:05:28.937	00:06:53.046	328.937	413.046	00:37:27.937	That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and see different zoom states, very much like what Ivan Lugo was talking about earlier I have not done much with
key_points_to_vtt_windows	key_point:058	⚠️ Key problems and proposed solutions	key_point	3	0.565176	0.5	vtt:ngram:3:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_ngram_3	00:04:59.694	00:06:25.169	299.694	385.169	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What w
key_points_to_vtt_windows	key_point:059	⚠️ Key problems and proposed solutions	key_point	1	0.546448	0.333333	vtt:ngram:3:0012	That probably helps a little bit What would be more useful is a zoomable user in	vtt_ngram_3	00:05:28.937	00:06:53.046	328.937	413.046	00:37:27.937	That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and see different zoom states, very much like what Ivan Lugo was talking about earlier I have not done much with
key_points_to_vtt_windows	key_point:059	⚠️ Key problems and proposed solutions	key_point	2	0.529687	0.166667	vtt:ngram:3:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_ngram_3	00:06:53.174	00:07:59.307	413.174	479.307	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out That is basically as
key_points_to_vtt_windows	key_point:059	⚠️ Key problems and proposed solutions	key_point	3	0.504626	0.166667	vtt:ngram:3:0014	loosely related to some people in this area through gossip She is not as central	vtt_ngram_3	00:06:25.199	00:07:43.618	385.199	463.618	00:38:24.199	loosely related to some people in this area through gossip She is not as central to Pepys’s life Her centrality is low, but she is still an interesting figure She is not at full opacity, because she is not worth foregrounding from the broad overview perspecti
key_points_to_vtt_windows	key_point:060	⚠️ Key problems and proposed solutions	key_point	1	0.57326	0.142857	vtt:ngram:3:0033	word groups, and semantics One thing that this project is showing is that this i	vtt_ngram_3	00:13:48.553	00:14:51.756	828.553	891.756	00:45:47.553	word groups, and semantics One thing that this project is showing is that this is a kind of language I’m looking at Dining, Great Fire, and Prize Goods and there is a certain visual theme and linguistic theme to it I’m curious because you have clearly operate
key_points_to_vtt_windows	key_point:060	⚠️ Key problems and proposed solutions	key_point	2	0.562369	0.428571	vtt:ngram:3:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_3	00:12:43.215	00:13:48.333	763.215	828.333	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
key_points_to_vtt_windows	key_point:060	⚠️ Key problems and proposed solutions	key_point	3	0.557214	0.142857	vtt:ngram:3:0034	I’m curious because you have clearly operated on this from different texts and d	vtt_ngram_3	00:14:05.193	00:15:17.327	845.193	917.327	00:46:04.193	I’m curious because you have clearly operated on this from different texts and different spaces Have you seen linguistic patterns in the way you have built this out Have you tried to visualise that For instance, in this case Dining means this but for another
key_points_to_vtt_windows	key_point:061	⚠️ Key problems and proposed solutions	key_point	1	0.627047	0.368421	vtt:ngram:3:0044	about by looking at it, without actually knowing about Pepys and his life There 	vtt_ngram_3	00:17:48.237	00:19:06.191	1068.237	1146.191	00:49:47.237	about by looking at it, without actually knowing about Pepys and his life There are a whole load of language components that he talks about and explains why it is important to have text why it is important to have visuals how they fit together, and what level
key_points_to_vtt_windows	key_point:061	⚠️ Key problems and proposed solutions	key_point	2	0.62343	0.315789	vtt:ngram:3:0041	This is really cool to see It shows how it works on the data side Thank you Very	vtt_ngram_3	00:16:44.705	00:17:48.207	1004.705	1068.207	00:48:43.705	This is really cool to see It shows how it works on the data side Thank you Very cool I also love to point to Bob Horn Robert Horn, who coined the term visual language or at least popularised it He wrote a book about it He is a wise elder gentleman who lives
key_points_to_vtt_windows	key_point:061	⚠️ Key problems and proposed solutions	key_point	3	0.622198	0.315789	vtt:ngram:3:0040	When I am talking to you and I can see that shape, that is another dimension we 	vtt_ngram_3	00:16:32.044	00:17:15.738	992.044	1035.738	00:48:31.044	When I am talking to you and I can see that shape, that is another dimension we can communicate across That is very much why I am trying to build my whole system What you are describing is that we need a visual medium for it This is really cool to see It show
key_points_to_vtt_windows	key_point:062	✅ Key takeaways	key_point	1	0.623142	0.454545	vtt:ngram:3:0001	Hello I’m interested in the problem of how we as human beings, can get a good me	vtt_ngram_3	00:00:00.838	00:01:18.256	0.838	78.256	00:31:59.838	Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are very good at interpreting information efficiently I’m inter
key_points_to_vtt_windows	key_point:062	✅ Key takeaways	key_point	2	0.514911	0.454545	vtt:ngram:3:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_ngram_3	00:00:25.679	00:01:42.276	25.679	102.276	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
key_points_to_vtt_windows	key_point:062	✅ Key takeaways	key_point	3	0.50406	0.454545	vtt:ngram:3:0025	to ask, just unmute and go right ahead I have one question I really liked what y	vtt_ngram_3	00:11:08.621	00:12:09.269	668.621	729.269	00:43:07.621	to ask, just unmute and go right ahead I have one question I really liked what you mentioned about reverse-projecting into high-dimensional spaces Mathematicians like to simplify things into spherical cows When modelling things in 2D, we model everything as p
key_points_to_vtt_windows	key_point:063	✅ Key takeaways	key_point	1	0.66165	0.375	vtt:ngram:3:0002	information efficiently I’m interested in how things like embeddings, generated 	vtt_ngram_3	00:00:25.679	00:01:42.276	25.679	102.276	00:32:24.679	information efficiently I’m interested in how things like embeddings, generated categories, different kinds of relationships and graph structures can be used to make useful visualisations that do not look like a mess Speaking of which, this looks like a mess
key_points_to_vtt_windows	key_point:063	✅ Key takeaways	key_point	2	0.62481	0.375	vtt:ngram:3:0001	Hello I’m interested in the problem of how we as human beings, can get a good me	vtt_ngram_3	00:00:00.838	00:01:18.256	0.838	78.256	00:31:59.838	Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are very good at interpreting information efficiently I’m inter
key_points_to_vtt_windows	key_point:063	✅ Key takeaways	key_point	3	0.620791	0.3125	vtt:ngram:3:0018	higher-dimensional spaces I’m curious what you have thought about with respect t	vtt_ngram_3	00:07:59.337	00:09:08.985	479.337	548.985	00:39:58.337	higher-dimensional spaces I’m curious what you have thought about with respect to doing expressive work through this interface Yes We can actually project back There is a popular library called UMAP Learn that lets us do that UMAP is a common solution for dim
key_points_to_vtt_windows	key_point:064	✅ Key takeaways	key_point	1	0.534527	0.357143	vtt:ngram:3:0006	But then we have to tweak all kinds of fiddly variables to keep the semantic int	vtt_ngram_3	00:02:06.681	00:03:49.380	126.681	229.38	00:34:05.681	But then we have to tweak all kinds of fiddly variables to keep the semantic integrity authentic It is also a bit of a kludge to switch to a different kind of algorithm at presentation time without any consideration of the semantic embeddings themselves I hav
key_points_to_vtt_windows	key_point:064	✅ Key takeaways	key_point	2	0.471281	0.357143	vtt:ngram:3:0005	added When we add that dimension, we then have to decide what to do about overla	vtt_ngram_3	00:01:42.557	00:03:15.272	102.557	195.272	00:33:41.557	added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect: if one node is too close to another node the nodes push themselves apart But then we have to tweak all kinds of fiddly
key_points_to_vtt_windows	key_point:064	✅ Key takeaways	key_point	3	0.466405	0.142857	vtt:ngram:3:0031	People are interested in that from a machine-learning interpretability and safet	vtt_ngram_3	00:13:07.881	00:14:03.079	787.881	843.079	00:45:06.881	People are interested in that from a machine-learning interpretability and safety perspective as well Thanks We have time for one more question I have a quick one too That last point about high dimensionality and language reminds me of an article I saw on Hac
key_points_to_vtt_windows	key_point:065	✅ Key takeaways	key_point	1	0.587113	0.5	vtt:ngram:3:0011	with a fittingly emptier area around it So the semantic integrity is good, but i	vtt_ngram_3	00:04:59.694	00:06:25.169	299.694	385.169	00:36:58.694	with a fittingly emptier area around it So the semantic integrity is good, but it is still not very intuitive These days we have image generators, so I semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What w
key_points_to_vtt_windows	key_point:065	✅ Key takeaways	key_point	2	0.567215	0.333333	vtt:ngram:3:0015	worth foregrounding from the broad overview perspective of his life When I am zo	vtt_ngram_3	00:06:53.174	00:07:59.307	413.174	479.307	00:38:52.174	worth foregrounding from the broad overview perspective of his life When I am zoomed out, the map shows things that are high-rank and high-salience, or some combination of those When I zoom in, it shows more nodes without fading them out That is basically as
key_points_to_vtt_windows	key_point:065	✅ Key takeaways	key_point	3	0.551826	0.444444	vtt:ngram:3:0013	There is a lot that could be done I do have large-language-model-generated salie	vtt_ngram_3	00:05:54.978	00:07:20.445	354.978	440.445	00:37:53.978	There is a lot that could be done I do have large-language-model-generated salience scores for some of the topics I use those to adjust the scale and opacity of some nodes For instance, there is a woman who was loosely related to some people in this area thro
key_points_to_vtt_windows	key_point:066	✅ Key takeaways	key_point	1	0.719483	0.473684	vtt:ngram:3:0016	That is basically as far as I have got with that I’m going to do the thing and j	vtt_ngram_3	00:07:24.427	00:08:16.171	444.427	496.171	00:39:23.427	That is basically as far as I have got with that I’m going to do the thing and jump in with a question in the middle That’s the format I have this weird personal belief: any interface that presents information, or presents a visualisation of something is also
key_points_to_vtt_windows	key_point:066	✅ Key takeaways	key_point	2	0.663948	0.473684	vtt:ngram:3:0017	information, or presents a visualisation of something is also potentially a good	vtt_ngram_3	00:07:44.079	00:08:40.395	464.079	520.395	00:39:43.079	information, or presents a visualisation of something is also potentially a good interface through which we can express something There are two sides to every interface So far, you have talked about what this interface is revealing, what it is showing, and ho
key_points_to_vtt_windows	key_point:066	✅ Key takeaways	key_point	3	0.615738	0.473684	vtt:ngram:3:0020	That is not ideal But one cool thing it can do is project back It can let us pre	vtt_ngram_3	00:08:40.500	00:09:59.448	520.5	599.448	00:40:39.500	That is not ideal But one cool thing it can do is project back It can let us predict what high-dimensional representation or high-dimensional embedding, would make sense if for example, I put something new here What might it mean, based on everything else the
key_points_to_vtt_windows	key_point:067	✅ Key takeaways	key_point	1	0.621957	0.333333	vtt:ngram:3:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_3	00:12:43.215	00:13:48.333	763.215	828.333	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
key_points_to_vtt_windows	key_point:067	✅ Key takeaways	key_point	2	0.596084	0.2	vtt:ngram:3:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_ngram_3	00:12:23.669	00:13:31.318	743.669	811.318	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models and embeddin
key_points_to_vtt_windows	key_point:067	✅ Key takeaways	key_point	3	0.589738	0.4	vtt:ngram:3:0036	That worked pretty well I would have a data set of different kinds of life event	vtt_ngram_3	00:14:53.344	00:16:16.048	893.344	976.048	00:46:52.344	That worked pretty well I would have a data set of different kinds of life events at different scales Then we could zoom in on ways to slice the normal embeddings we get for a piece of text and use that to predict something like salience in a really efficient
key_points_to_vtt_windows	key_point:068	✅ Key takeaways	key_point	1	0.625623	0.3125	vtt:ngram:3:0030	and embedding spaces, they are finding out some really cool things recently Part	vtt_ngram_3	00:12:43.215	00:13:48.333	763.215	828.333	00:44:42.215	and embedding spaces, they are finding out some really cool things recently Particular geometric patterns are being shared among completely different models We are starting to peer into that geometric representation space that they have learned in high dimens
key_points_to_vtt_windows	key_point:068	✅ Key takeaways	key_point	2	0.603669	0.375	vtt:ngram:3:0029	a Voronoi map would be the easiest approach But there is this underlying structu	vtt_ngram_3	00:12:23.669	00:13:31.318	743.669	811.318	00:44:22.669	a Voronoi map would be the easiest approach But there is this underlying structure in the projection where different sections of the embedding space occupy different parts of the screen Yes In terms of what people are doing with pretrained models and embeddin
key_points_to_vtt_windows	key_point:068	✅ Key takeaways	key_point	3	0.544309	0.3125	vtt:ngram:3:0031	People are interested in that from a machine-learning interpretability and safet	vtt_ngram_3	00:13:07.881	00:14:03.079	787.881	843.079	00:45:06.881	People are interested in that from a machine-learning interpretability and safety perspective as well Thanks We have time for one more question I have a quick one too That last point about high dimensionality and language reminds me of an article I saw on Hac
key_points_to_vtt_windows	key_point:069	✅ Key takeaways	key_point	1	0.6825	0.333333	vtt:ngram:3:0041	This is really cool to see It shows how it works on the data side Thank you Very	vtt_ngram_3	00:16:44.705	00:17:48.207	1004.705	1068.207	00:48:43.705	This is really cool to see It shows how it works on the data side Thank you Very cool I also love to point to Bob Horn Robert Horn, who coined the term visual language or at least popularised it He wrote a book about it He is a wise elder gentleman who lives
key_points_to_vtt_windows	key_point:069	✅ Key takeaways	key_point	2	0.65206	0.388889	vtt:ngram:3:0040	When I am talking to you and I can see that shape, that is another dimension we 	vtt_ngram_3	00:16:32.044	00:17:15.738	992.044	1035.738	00:48:31.044	When I am talking to you and I can see that shape, that is another dimension we can communicate across That is very much why I am trying to build my whole system What you are describing is that we need a visual medium for it This is really cool to see It show
key_points_to_vtt_windows	key_point:069	✅ Key takeaways	key_point	3	0.581454	0.277778	vtt:ngram:3:0039	That paper is perfect We are finding that things have a definitive shape Whether	vtt_ngram_3	00:16:16.066	00:17:01.386	976.066	1021.386	00:48:15.066	That paper is perfect We are finding that things have a definitive shape Whether I am speaking Italian, German, French English, or some weird mixture, if I say a word like good, bad, evil, or positive, it is going to have some kind of shape When I am talking
key_points_to_vtt_windows	key_point:070	✅ Key takeaways	key_point	1	0.457293	0.235294	vtt:ngram:3:0047	risk areas How do we get them to collaborate and share their findings in a usefu	vtt_ngram_3	00:19:06.267	00:20:11.681	1146.267	1211.681	00:51:05.267	risk areas How do we get them to collaborate and share their findings in a useful way We might make a mess map, or an information mural or something like that There is a defined language that has been mapped out to some degree That does not mean there are no
key_points_to_vtt_windows	key_point:070	✅ Key takeaways	key_point	2	0.447783	0.235294	vtt:ngram:3:0046	visual language to check that out, because he has thought about this stuff a lot	vtt_ngram_3	00:18:37.998	00:19:52.373	1117.998	1192.373	00:50:36.998	visual language to check that out, because he has thought about this stuff a lot People have been using this kind of thing actively for things like studying pandemics How do we communicate with hundreds of different people who have different specialisms in di
key_points_to_vtt_windows	key_point:070	✅ Key takeaways	key_point	3	0.437676	0.176471	vtt:ngram:3:0001	Hello I’m interested in the problem of how we as human beings, can get a good me	vtt_ngram_3	00:00:00.838	00:01:18.256	0.838	78.256	00:31:59.838	Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are very good at interpreting information efficiently I’m inter
key_points_to_chapters	key_point:001	🧭 Emoji quad outline topic tree	key_point	1	0.702139	0.6	chapter:01	Intro: good mental models, high-bandwidth visual cognition	chapter	00:00:00.838	00:00:52.468	0.838	52.468	00:31:59.838	Intro: good mental models, high-bandwidth visual cognition. Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are
key_points_to_chapters	key_point:001	🧭 Emoji quad outline topic tree	key_point	2	0.521635	0.4	chapter:13	MiniLM salience, then the Manifold Steering paper	chapter	00:15:26.504	00:16:57.935	926.504	1017.935	00:47:25.504	MiniLM salience, then the Manifold Steering paper. It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain shapes So I p
key_points_to_chapters	key_point:002	🧭 Emoji quad outline topic tree	key_point	1	0.500524	0.857143	chapter:01	Intro: good mental models, high-bandwidth visual cognition	chapter	00:00:00.838	00:00:52.468	0.838	52.468	00:31:59.838	Intro: good mental models, high-bandwidth visual cognition. Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are
key_points_to_chapters	key_point:002	🧭 Emoji quad outline topic tree	key_point	2	0.38692	0.142857	chapter:04	Pepys as corpus: bladder-stone, gold, Navy, Great Fire clusters	chapter	00:03:57.121	00:05:24.413	237.121	324.413	00:35:56.121	Pepys as corpus: bladder-stone, gold, Navy, Great Fire clusters. The stone was a personal concern of his He had frequent pains, especially when he got cold, and it became one of his anxious preoccupations Another one is gold Gold fits into a psychological kin
key_points_to_chapters	key_point:003	🧭 Emoji quad outline topic tree	key_point	1	0.6027	0.8	chapter:01	Intro: good mental models, high-bandwidth visual cognition	chapter	00:00:00.838	00:00:52.468	0.838	52.468	00:31:59.838	Intro: good mental models, high-bandwidth visual cognition. Hello I’m interested in the problem of how we as human beings, can get a good mental model of what is going on I want to understand things and make use of our high-bandwidth visual centres, which are
key_points_to_chapters	key_point:003	🧭 Emoji quad outline topic tree	key_point	2	0.469107	0.4	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:004	🧭 Emoji quad outline topic tree	key_point	1	0.543898	0.0	chapter:11	Shared geometry across models; interpretability and safety	chapter	00:12:55.193	00:14:05.193	775.193	845.193	00:44:54.193	Shared geometry across models; interpretability and safety. different models We are starting to peer into that geometric representation space that they have learned in high dimensions People are interested in that from a machine-learning interpretability and
key_points_to_chapters	key_point:004	🧭 Emoji quad outline topic tree	key_point	2	0.528212	0.0	chapter:13	MiniLM salience, then the Manifold Steering paper	chapter	00:15:26.504	00:16:57.935	926.504	1017.935	00:47:25.504	MiniLM salience, then the Manifold Steering paper. It basically showed things like different dates mapping to a particular shape inside large language models They look at things like weekdays in different language models corresponding to certain shapes So I p
key_points_to_chapters	key_point:005	🧭 Emoji quad outline topic tree	key_point	1	0.558484	0.166667	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:005	🧭 Emoji quad outline topic tree	key_point	2	0.527243	0.333333	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:006	🧭 Emoji quad outline topic tree	key_point	1	0.627971	0.571429	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:006	🧭 Emoji quad outline topic tree	key_point	2	0.594473	0.571429	chapter:10	Q (maf): nodes as regions not points, Voronoi	chapter	00:11:35.105	00:12:55.193	695.105	775.193	00:43:34.105	Q (maf): nodes as regions not points, Voronoi. They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a line That is how many mind maps
key_points_to_chapters	key_point:007	🧭 Emoji quad outline topic tree	key_point	1	0.715476	0.777778	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:007	🧭 Emoji quad outline topic tree	key_point	2	0.58668	0.444444	chapter:08	Projecting back with UMAP: where would a new thing land?	chapter	00:08:12.087	00:10:12.774	492.087	612.774	00:40:11.087	Projecting back with UMAP: where would a new thing land?. There is a popular library called UMAP Learn that lets us do that UMAP is a common solution for dimensionality reduction of high dimensional data It does not have a global objective It is mostly local,
key_points_to_chapters	key_point:008	🧭 Emoji quad outline topic tree	key_point	1	0.459965	0.666667	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:008	🧭 Emoji quad outline topic tree	key_point	2	0.458021	0.666667	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:009	🧭 Emoji quad outline topic tree	key_point	1	0.490443	0.625	chapter:10	Q (maf): nodes as regions not points, Voronoi	chapter	00:11:35.105	00:12:55.193	695.105	775.193	00:43:34.105	Q (maf): nodes as regions not points, Voronoi. They have shapes We also think in categories On the screen, in a user interface many of those things could be grouped together by putting them in a box, or surrounding them with a line That is how many mind maps
key_points_to_chapters	key_point:009	🧭 Emoji quad outline topic tree	key_point	2	0.429579	0.625	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:010	🧭 Emoji quad outline topic tree	key_point	1	0.496586	0.333333	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:010	🧭 Emoji quad outline topic tree	key_point	2	0.482138	0.333333	chapter:02	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge)	chapter	00:00:52.468	00:01:35.655	52.468	95.655	00:32:51.468	Why the first map looks messy (high-D to 2D, overlap, force-directed kludge). This is what happens when a data set of topics is projected down from high-dimensional space into 2D space We should expect it to be a mess We should expect overlap By default, ther
key_points_to_chapters	key_point:011	🧭 Emoji quad outline topic tree	key_point	1	0.61805	0.5	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:011	🧭 Emoji quad outline topic tree	key_point	2	0.474423	0.0	chapter:05	Adding visual language: generated icons	chapter	00:05:24.413	00:06:14.406	324.413	374.406	00:37:23.413	Adding visual language: generated icons. semi-manually and semi-automatically generated icons for the topics That probably helps a little bit What would be more useful is a zoomable user interface where we can look at different things at different levels and
key_points_to_chapters	key_point:012	🧭 Emoji quad outline topic tree	key_point	1	0.521768	0.666667	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
key_points_to_chapters	key_point:012	🧭 Emoji quad outline topic tree	key_point	2	0.418568	0.0	chapter:11	Shared geometry across models; interpretability and safety	chapter	00:12:55.193	00:14:05.193	775.193	845.193	00:44:54.193	Shared geometry across models; interpretability and safety. different models We are starting to peer into that geometric representation space that they have learned in high dimensions People are interested in that from a machine-learning interpretability and
key_points_to_chapters	key_point:013	🧭 Emoji quad outline topic tree	key_point	1	0.486042	0.5	chapter:03	No-overlap layout that keeps semantic integrity	chapter	00:01:35.655	00:03:57.121	95.655	237.121	00:33:34.655	No-overlap layout that keeps semantic integrity. two-dimensional representation unless that dimension is deliberately added When we add that dimension, we then have to decide what to do about overlap One common thing people do is use a force-directed effect:
